ClientIP,RequestCountByIP,AverageBytesByIP,Hour,Anomaly
109.201.24.137,1,3211.0,19.0,Normal
109.202.213.205,1,3492.0,12.0,Normal
109.204.128.232,59,6320.067796610169,14.728813559322035,Anomaly
109.204.79.165,1,3415.0,22.0,Normal
109.206.136.75,1,3438.0,19.0,Normal
109.208.14.3,1,3907.0,23.0,Normal
109.210.16.55,1,3258.0,3.0,Normal
109.213.137.125,1,3532.0,13.0,Normal
109.234.92.229,1,3389.0,13.0,Normal
109.235.212.5,1,3896.0,10.0,Normal
109.238.116.235,1,3536.0,14.0,Normal
109.244.155.14,1,3897.0,23.0,Normal
109.245.96.128,1,3281.0,12.0,Normal
109.248.69.228,1,4089.0,11.0,Normal
109.254.158.254,1,4107.0,15.0,Normal
109.32.183.1,1,3434.0,13.0,Normal
109.45.106.216,1,3012.0,11.0,Normal
109.46.21.160,1,2934.0,0.0,Normal
109.46.222.27,1,4132.0,12.0,Normal
109.49.159.117,1,3448.0,1.0,Normal
109.65.107.167,1,5035.0,11.0,Normal
109.71.153.171,1,3416.0,22.0,Normal
109.73.163.216,1,2780.0,20.0,Normal
109.78.181.185,1,3415.0,16.0,Normal
109.82.208.89,1,3896.0,15.0,Normal
1096:c3e2:798d:f57b:d19b:de98:5ffd:e14b,1,3407.0,7.0,Normal
10:9cc5:44d8:af06:1004:6804:3e50:c59d,1,2811.0,18.0,Normal
10a8:849b:646c:84fe:5f6b:80a2:1d44:37b5,1,3940.0,17.0,Normal
10b1:831f:6354:711a:a0f2:59b0:c976:c68e,1,2833.0,15.0,Normal
10c4:bb14:c7db:ce4a:d59a:14b4:3f12:6bd5,1,3297.0,1.0,Normal
10cf:7f95:98c5:7ff8:f254:a54:d6f5:4903,1,3421.0,13.0,Normal
10d1:a0a1:79cf:12d:fa95:5a73:3826:b736,1,4101.0,12.0,Normal
10d6:5d4b:4bec:8229:24ff:3265:c6b:f014,1,3902.0,20.0,Normal
10dc:ab7a:3d8f:34ae:a098:1d9d:d6db:2a5d,1,3470.0,20.0,Normal
10e1:f687:b8:1ffa:b90:ced9:feed:f42e,1,3761.0,18.0,Normal
10e6:111c:a58e:dca:a741:4361:af53:b5d3,1,5028.0,23.0,Normal
10e7:8f27:7d8:34eb:b386:7bd1:4418:2cdc,1,3444.0,18.0,Normal
10eb:b5a8:8b9a:7888:f53d:7351:139b:58e7,1,3916.0,22.0,Normal
10ec:3278:312:aacf:5ceb:1037:e4:5ca6,1,4109.0,20.0,Normal
10fa:84d:e465:43a5:a4a5:3616:cde4:962f,1,4107.0,15.0,Normal
11.103.138.211,1,4046.0,17.0,Normal
11.111.77.163,1,2872.0,14.0,Normal
11.112.158.233,1,4225.0,20.0,Normal
11.116.53.139,1,2638.0,19.0,Normal
11.120.7.112,1,3901.0,13.0,Normal
11.124.47.155,1,3894.0,12.0,Normal
11.125.58.76,1,3421.0,13.0,Normal
11.126.42.238,1,3541.0,18.0,Normal
11.134.164.240,1,3539.0,2.0,Normal
11.134.174.238,1,2779.0,20.0,Normal
11.137.70.80,1,3776.0,15.0,Normal
11.148.137.128,109,6202.256880733945,13.036697247706423,Anomaly
11.15.68.56,1,4239.0,22.0,Normal
11.15.76.65,1,4591.0,9.0,Normal
11.162.26.188,1,3366.0,13.0,Normal
11.163.106.243,1,3410.0,9.0,Normal
11.165.198.22,1,3279.0,10.0,Normal
11.173.49.209,1,3910.0,0.0,Normal
11.175.193.136,1,3448.0,13.0,Normal
11.178.238.16,1,4067.0,21.0,Normal
11.189.115.113,1,4097.0,14.0,Normal
11.195.114.221,1,4110.0,23.0,Normal
11.197.120.20,1,4069.0,12.0,Normal
11.206.253.7,1,3405.0,0.0,Normal
11.208.151.83,1,7600.0,13.0,Normal
11.208.217.35,1,3896.0,19.0,Normal
11.21.253.32,1,3839.0,19.0,Normal
11.217.214.255,1,3510.0,21.0,Normal
11.229.241.102,1,3422.0,13.0,Normal
11.23.9.64,1,3437.0,14.0,Normal
11.238.17.76,1,3394.0,19.0,Normal
11.246.50.109,1,2780.0,21.0,Normal
11.248.246.239,1,5238.0,0.0,Normal
11.25.175.180,1,3144.0,9.0,Normal
11.252.28.245,1,4161.0,22.0,Normal
11.252.78.48,1,3871.0,23.0,Normal
11.27.122.19,1,3915.0,14.0,Normal
11.38.18.204,1,3412.0,20.0,Normal
11.42.97.32,1,3424.0,8.0,Normal
11.60.37.4,1,5593.0,17.0,Normal
11.60.87.34,1,3443.0,13.0,Normal
11.68.138.142,1,3421.0,22.0,Normal
11.7.73.199,1,2808.0,13.0,Normal
11.70.43.153,1,3418.0,11.0,Normal
11.8.44.200,1,4090.0,14.0,Normal
11.83.60.79,1,3737.0,23.0,Normal
11.84.80.223,1,4013.0,0.0,Normal
11.89.232.216,1,2775.0,1.0,Normal
11.92.253.114,1,3388.0,17.0,Normal
11.98.134.114,1,4761.0,0.0,Normal
110.1.66.211,1,3178.0,16.0,Normal
110.103.177.75,1,4363.0,4.0,Normal
110.104.10.133,1,3444.0,0.0,Normal
110.104.236.144,67,6218.417910447762,13.64179104477612,Anomaly
110.107.165.69,1,4109.0,10.0,Normal
110.108.130.83,1,3445.0,21.0,Normal
110.110.185.151,1,3917.0,14.0,Normal
110.110.44.146,1,4082.0,18.0,Normal
110.110.58.23,1,3387.0,14.0,Normal
110.120.159.197,1,3889.0,17.0,Normal
110.14.222.98,1,4290.0,19.0,Normal
110.143.73.185,1,3778.0,9.0,Normal
110.158.143.132,1,3415.0,14.0,Normal
110.16.158.157,1,2805.0,19.0,Normal
110.161.175.232,1,5230.0,1.0,Normal
110.166.186.214,1,4996.0,13.0,Normal
110.167.139.91,1,4043.0,19.0,Normal
110.168.175.31,1,3438.0,14.0,Normal
110.169.227.249,1,3725.0,14.0,Normal
110.171.96.244,1,4068.0,20.0,Normal
110.172.111.130,1,2925.0,19.0,Normal
110.176.211.183,1,5389.0,20.0,Normal
110.177.109.202,1,3416.0,22.0,Normal
110.189.84.173,1,2883.0,5.0,Normal
110.196.234.147,1,4073.0,18.0,Normal
110.198.251.17,1,4506.0,9.0,Normal
110.209.70.115,1,4087.0,8.0,Normal
110.213.40.48,1,2805.0,11.0,Normal
110.221.206.109,1,4101.0,14.0,Normal
110.223.229.51,1,5000.0,19.0,Normal
110.231.149.81,1,4153.0,15.0,Normal
110.233.138.96,1,3990.0,17.0,Normal
110.242.29.173,1,3950.0,18.0,Normal
110.243.29.164,1,4092.0,16.0,Normal
110.244.1.220,1,4080.0,21.0,Normal
110.254.74.117,1,3567.0,12.0,Normal
110.26.223.177,1,2716.0,23.0,Normal
110.34.77.220,1,3180.0,19.0,Normal
110.42.193.54,1,3014.0,23.0,Normal
110.5.238.135,1,4075.0,14.0,Normal
110.50.227.142,1,5638.0,21.0,Normal
110.52.200.49,1,2810.0,22.0,Normal
110.56.145.204,1,5401.0,19.0,Normal
110.56.6.116,1,4103.0,1.0,Normal
110.62.25.110,1,4072.0,18.0,Normal
110.66.43.180,1,3428.0,9.0,Normal
110.70.36.124,1,4101.0,20.0,Normal
110.70.60.178,1,3408.0,15.0,Normal
110.81.241.66,1,3430.0,12.0,Normal
110.83.125.75,1,2805.0,21.0,Normal
110.90.15.199,1,2803.0,20.0,Normal
1100:2ba1:2620:c3f8:f46c:60eb:f002:c491,1,5081.0,18.0,Normal
1100:3454:be5c:e4e8:a2b6:2f3e:de02:2f2c,1,5311.0,20.0,Normal
111.0.83.174,1,3776.0,21.0,Normal
111.100.99.24,1,3460.0,18.0,Normal
111.111.240.131,1,4281.0,17.0,Normal
111.111.53.225,1,4049.0,14.0,Normal
111.113.198.38,1,4040.0,20.0,Normal
111.124.194.150,1,2778.0,14.0,Normal
111.127.151.7,1,3947.0,15.0,Normal
111.128.230.146,1,3725.0,21.0,Normal
111.141.7.178,1,4305.0,10.0,Normal
111.146.153.222,1,3515.0,20.0,Normal
111.146.85.99,1,3413.0,2.0,Normal
111.148.205.204,1,4071.0,22.0,Normal
111.155.105.170,1,3697.0,0.0,Normal
111.157.140.212,1,3412.0,15.0,Normal
111.159.81.77,1,4267.0,16.0,Normal
111.164.159.251,1,3390.0,0.0,Normal
111.167.91.41,1,5478.0,1.0,Anomaly
111.169.79.152,1,3423.0,15.0,Normal
111.170.165.118,1,4150.0,22.0,Normal
111.171.46.141,1,4113.0,17.0,Normal
111.18.188.2,1,3940.0,22.0,Normal
111.190.7.17,1,4077.0,23.0,Normal
111.196.111.114,1,3435.0,20.0,Normal
111.196.3.222,1,2806.0,23.0,Normal
111.201.131.163,1,4087.0,15.0,Normal
111.201.207.17,1,3757.0,3.0,Normal
111.206.212.215,1,2780.0,0.0,Normal
111.219.245.222,1,3892.0,23.0,Normal
111.22.80.113,1,3933.0,11.0,Normal
111.228.121.62,1,3758.0,20.0,Normal
111.230.85.222,1,4047.0,10.0,Normal
111.236.242.243,1,3515.0,16.0,Normal
111.237.137.136,1,4027.0,0.0,Normal
111.239.165.34,1,4243.0,21.0,Normal
111.248.157.203,1,3418.0,15.0,Normal
111.25.208.188,1,5565.0,22.0,Normal
111.25.21.205,1,4098.0,16.0,Normal
111.252.50.233,1,3420.0,1.0,Normal
111.253.180.239,1,4115.0,19.0,Normal
111.3.58.113,1,3431.0,1.0,Normal
111.30.13.11,1,4134.0,21.0,Normal
111.36.107.157,1,3513.0,3.0,Normal
111.38.73.177,1,2777.0,11.0,Normal
111.50.201.194,1,2802.0,17.0,Normal
111.50.68.231,1,4084.0,17.0,Normal
111.55.169.136,61,6119.245901639344,14.426229508196721,Anomaly
111.55.83.210,1,4007.0,21.0,Normal
111.57.170.154,1,4043.0,4.0,Normal
111.6.100.82,1,3510.0,13.0,Normal
111.6.235.21,1,2332.0,21.0,Normal
111.63.21.209,1,2804.0,2.0,Normal
111.66.173.245,1,5681.0,16.0,Normal
111.71.251.114,1,5292.0,14.0,Normal
111.77.28.120,1,3445.0,3.0,Normal
111.79.159.135,1,3420.0,17.0,Normal
111.8.253.149,1,3561.0,23.0,Normal
111.85.145.181,1,3548.0,17.0,Normal
111.85.32.227,1,4099.0,20.0,Normal
111.91.105.215,1,3921.0,12.0,Normal
111.99.252.122,1,4049.0,20.0,Normal
1112:e08d:fff:75e:390c:3ad0:b0fd:8160,1,5442.0,8.0,Normal
1115:7f5d:3b9d:b076:db7f:c063:dcbf:a9b3,1,4045.0,21.0,Normal
1115:c1d:5bd0:9baf:b083:3a88:4fae:9175,1,3950.0,12.0,Normal
1117:949b:2aab:54df:9bce:bc74:be2:b500,1,5224.0,5.0,Normal
111d:e871:2ae4:e982:22f1:cf25:f811:7152,1,3482.0,18.0,Normal
112.100.106.87,1,3893.0,1.0,Normal
112.106.132.86,1,4141.0,14.0,Normal
112.115.186.176,1,4023.0,0.0,Normal
112.117.181.228,1,3450.0,20.0,Normal
112.12.32.119,1,3435.0,10.0,Normal
112.123.231.58,1,4045.0,15.0,Normal
112.137.139.164,1,3457.0,20.0,Normal
112.137.252.36,1,4135.0,15.0,Normal
112.140.145.158,1,3469.0,15.0,Normal
112.142.107.132,1,5718.0,7.0,Normal
112.147.161.107,1,3541.0,17.0,Normal
112.147.41.58,1,2807.0,13.0,Normal
112.148.64.5,1,4105.0,1.0,Normal
112.150.2.246,1,7044.0,0.0,Anomaly
112.151.227.37,1,2809.0,18.0,Normal
112.151.99.198,1,3124.0,2.0,Normal
112.160.245.219,1,3434.0,22.0,Normal
112.162.99.1,1,4093.0,13.0,Normal
112.173.247.36,1,3436.0,22.0,Normal
112.177.88.124,1,3437.0,18.0,Normal
112.178.245.43,1,3415.0,8.0,Normal
112.185.32.102,1,3221.0,19.0,Normal
112.187.181.60,1,3469.0,16.0,Normal
112.19.166.83,1,3435.0,20.0,Normal
112.195.87.179,2,4693.0,16.5,Anomaly
112.198.204.117,1,3406.0,22.0,Normal
112.200.50.72,1,4075.0,13.0,Normal
112.203.60.252,1,3444.0,4.0,Normal
112.205.217.253,1,3891.0,14.0,Normal
112.215.173.241,1,3512.0,16.0,Normal
112.219.249.242,1,4644.0,22.0,Normal
112.224.244.106,1,3749.0,16.0,Normal
112.226.93.170,1,2779.0,14.0,Normal
112.237.2.77,1,4095.0,11.0,Normal
112.239.156.136,1,3353.0,21.0,Normal
112.24.38.249,1,2972.0,23.0,Normal
112.248.113.102,1,3436.0,20.0,Normal
112.26.109.116,1,2878.0,5.0,Normal
112.27.197.73,1,4046.0,16.0,Normal
112.37.23.106,1,2330.0,11.0,Normal
112.37.39.126,1,4054.0,15.0,Normal
112.43.245.154,1,3508.0,13.0,Normal
112.49.93.17,1,5885.0,1.0,Anomaly
112.50.99.178,1,3886.0,3.0,Normal
112.54.14.68,1,3167.0,2.0,Normal
112.7.108.185,1,4622.0,3.0,Normal
112.75.29.127,1,4066.0,11.0,Normal
112.77.251.91,1,978.0,22.0,Anomaly
112.78.204.207,1,4099.0,16.0,Normal
112.82.89.59,1,4092.0,8.0,Normal
112.83.136.24,1,4078.0,1.0,Normal
112.84.41.5,1,3514.0,10.0,Normal
112.86.147.120,1,4065.0,9.0,Normal
112.92.57.39,1,3914.0,22.0,Normal
1122:76cd:d6a8:e2f:9194:bb66:410a:ea7d,1,4330.0,6.0,Normal
1125:909c:3633:6bcb:6da4:e628:11a:3554,1,2959.0,19.0,Normal
112c:c8d2:6c1e:7f04:ef8d:9ec3:4cbf:c76f,1,5762.0,16.0,Normal
113.102.88.119,1,5104.0,22.0,Normal
113.115.102.78,1,4040.0,21.0,Normal
113.123.229.51,1,5658.0,22.0,Normal
113.134.21.87,1,2903.0,16.0,Normal
113.135.57.89,1,2850.0,4.0,Normal
113.143.53.69,1,4095.0,17.0,Normal
113.150.191.22,1,4056.0,14.0,Normal
113.154.10.161,1,4565.0,15.0,Normal
113.159.95.38,1,2903.0,17.0,Normal
113.160.142.237,1,3995.0,22.0,Normal
113.169.66.215,1,4078.0,1.0,Normal
113.177.198.24,1,3777.0,18.0,Normal
113.19.13.53,63,6282.015873015873,13.80952380952381,Anomaly
113.200.62.15,1,2975.0,5.0,Normal
113.204.130.50,1,4411.0,23.0,Normal
113.209.239.90,1,3558.0,2.0,Normal
113.21.38.72,1,2806.0,11.0,Normal
113.212.99.137,1,3397.0,23.0,Normal
113.213.84.112,1,3413.0,17.0,Normal
113.220.52.15,1,4043.0,0.0,Normal
113.222.139.206,1,4164.0,2.0,Normal
113.223.228.38,1,3936.0,21.0,Normal
113.245.44.129,1,4034.0,17.0,Normal
113.249.5.31,1,2804.0,16.0,Normal
113.43.130.175,1,3334.0,20.0,Normal
113.44.50.49,1,4036.0,16.0,Normal
113.44.87.41,1,4140.0,23.0,Normal
113.47.11.208,1,3938.0,16.0,Normal
113.5.100.249,1,5793.0,12.0,Normal
113.50.114.50,12,1712.9166666666667,7.666666666666667,Anomaly
113.56.79.79,1,3517.0,0.0,Normal
113.66.146.237,1,2777.0,16.0,Normal
113.68.147.3,1,4042.0,23.0,Normal
113.7.243.38,1,3565.0,3.0,Normal
113.75.9.184,1,4569.0,18.0,Normal
113.81.236.185,2,2790.0,18.0,Anomaly
113.81.75.254,1,3049.0,0.0,Normal
113.88.112.22,1,5152.0,20.0,Normal
113.90.68.169,1,4070.0,22.0,Normal
113.97.97.120,1,4063.0,20.0,Normal
113c:7dfd:289e:25bf:fcaa:509b:3567:e6fd,1,4098.0,17.0,Normal
114.0.137.15,1,4803.0,15.0,Normal
114.100.120.209,1,2970.0,18.0,Normal
114.103.209.248,1,3258.0,22.0,Normal
114.106.15.234,1,3937.0,17.0,Normal
114.11.99.197,1,3520.0,20.0,Normal
114.110.105.218,1,3504.0,14.0,Normal
114.116.209.233,1,5406.0,15.0,Normal
114.121.254.60,1,4901.0,19.0,Normal
114.129.149.241,1,3754.0,10.0,Normal
114.130.156.187,1,3392.0,18.0,Normal
114.132.211.167,1,4102.0,13.0,Normal
114.133.186.52,1,3438.0,14.0,Normal
114.144.179.131,1,3465.0,15.0,Normal
114.146.163.205,1,3466.0,3.0,Normal
114.147.81.166,1,2792.0,2.0,Normal
114.152.207.68,1,4710.0,1.0,Normal
114.153.112.80,1,2293.0,12.0,Normal
114.153.197.199,1,3451.0,14.0,Normal
114.159.177.86,1,11482.0,14.0,Anomaly
114.161.112.197,1,2781.0,21.0,Normal
114.167.72.22,1,4035.0,15.0,Normal
114.178.2.192,1,2808.0,14.0,Normal
114.178.26.141,1,6178.0,8.0,Normal
114.188.17.77,1,3443.0,1.0,Normal
114.197.134.85,1,2953.0,18.0,Normal
114.2.62.119,1,3445.0,16.0,Normal
114.20.81.19,1,3466.0,16.0,Normal
114.201.216.84,1,5265.0,12.0,Normal
114.201.75.226,1,2959.0,2.0,Normal
114.203.7.108,1,3354.0,16.0,Normal
114.205.0.149,1,3470.0,2.0,Normal
114.207.9.67,1,3929.0,18.0,Normal
114.219.209.202,1,3923.0,23.0,Normal
114.219.58.183,1,3434.0,8.0,Normal
114.22.113.151,1,3166.0,19.0,Normal
114.22.116.127,4,4186.5,14.25,Anomaly
114.222.44.236,1,3918.0,21.0,Normal
114.23.21.204,1,3891.0,22.0,Normal
114.233.68.203,1,3392.0,14.0,Normal
114.236.77.57,1,3938.0,19.0,Normal
114.24.32.69,1,5369.0,20.0,Normal
114.249.209.74,1,3755.0,21.0,Normal
114.249.88.123,2,3435.0,16.5,Normal
114.25.84.107,1,4244.0,11.0,Normal
114.253.84.222,1,3492.0,23.0,Normal
114.30.208.130,1,3443.0,15.0,Normal
114.32.44.197,1,9306.0,14.0,Anomaly
114.51.115.127,1,4099.0,7.0,Normal
114.51.86.207,1,4054.0,0.0,Normal
114.58.83.89,1,4145.0,20.0,Normal
114.62.68.13,1,86757.0,12.0,Anomaly
114.63.53.38,1,3920.0,16.0,Normal
114.72.138.142,1,4150.0,2.0,Normal
114.83.240.131,1,2907.0,12.0,Normal
114.9.247.57,1,4086.0,12.0,Normal
114.92.142.26,1,4058.0,13.0,Normal
114.92.81.121,1,3409.0,11.0,Normal
114.97.164.108,1,5623.0,2.0,Anomaly
114.97.63.188,1,4137.0,9.0,Normal
114.98.192.115,1,3467.0,16.0,Normal
1145:9a9:5fb1:4b8a:ca33:655e:8afb:3682,1,3321.0,11.0,Normal
114f:ae7e:5a0d:98fd:c10f:d2fb:2182:ef68,2,3606.5,19.0,Anomaly
115.102.91.10,1,2777.0,14.0,Normal
115.122.33.85,1,5237.0,23.0,Normal
115.123.106.250,1,4362.0,21.0,Normal
115.123.16.79,1,2892.0,10.0,Normal
115.127.155.64,1,4078.0,23.0,Normal
115.129.203.133,1,4023.0,13.0,Normal
115.130.236.76,1,3474.0,14.0,Normal
115.133.0.168,1,2976.0,6.0,Normal
115.135.191.40,1,5658.0,18.0,Normal
115.145.96.145,1,4112.0,19.0,Normal
115.148.220.144,1,2826.0,19.0,Normal
115.149.133.6,1,3900.0,3.0,Normal
115.150.48.86,1,2739.0,21.0,Normal
115.151.187.108,1,4070.0,14.0,Normal
115.152.45.204,1,4038.0,15.0,Normal
115.154.64.150,1,3469.0,19.0,Normal
115.155.241.196,1,4068.0,12.0,Normal
115.158.180.242,1,4072.0,0.0,Normal
115.166.205.26,1,4189.0,11.0,Normal
115.170.136.246,1,3429.0,1.0,Normal
115.171.109.193,1,6837.0,17.0,Normal
115.173.245.214,1,4024.0,1.0,Normal
115.180.255.216,1,3456.0,15.0,Normal
115.195.224.162,1,5948.0,2.0,Anomaly
115.196.29.175,1,3942.0,10.0,Normal
115.201.37.145,1,6730.0,14.0,Normal
115.204.145.38,1,4023.0,20.0,Normal
115.207.217.103,1,5376.0,17.0,Normal
115.209.170.3,1,4648.0,19.0,Normal
115.212.171.215,1,4064.0,10.0,Normal
115.22.31.210,1,2780.0,12.0,Normal
115.222.40.73,1,4041.0,13.0,Normal
115.223.254.236,1,2933.0,16.0,Normal
115.226.24.251,1,4015.0,13.0,Normal
115.228.157.45,1,3747.0,20.0,Normal
115.229.27.89,1,3917.0,23.0,Normal
115.237.182.68,1,4070.0,1.0,Normal
115.239.202.72,1,3890.0,23.0,Normal
115.243.18.106,2,14037.0,9.0,Anomaly
115.245.211.46,1,3436.0,13.0,Normal
115.254.38.197,1,3167.0,21.0,Normal
115.26.141.220,1,2804.0,17.0,Normal
115.30.171.79,1,2803.0,14.0,Normal
115.4.2.239,1,2906.0,14.0,Normal
115.43.48.117,1,4069.0,16.0,Normal
115.49.209.69,1,4070.0,13.0,Normal
115.60.107.39,1,3906.0,22.0,Normal
115.62.37.215,1,2804.0,14.0,Normal
115.65.40.166,1,4773.0,12.0,Normal
115.69.4.173,1,5975.0,3.0,Anomaly
115.71.156.200,1,4068.0,13.0,Normal
115.75.147.200,1,3418.0,22.0,Normal
115.77.34.60,2,3729.5,2.0,Anomaly
115.81.184.65,1,4327.0,12.0,Normal
115.81.63.45,1,3757.0,17.0,Normal
115.82.154.178,1,3561.0,13.0,Normal
115.87.80.218,1,3912.0,18.0,Normal
115.89.127.100,1,4263.0,18.0,Normal
115.94.254.209,1,3410.0,21.0,Normal
115.99.127.222,1,3409.0,15.0,Normal
1154:8b8c:b1ed:70eb:7701:e592:10b0:a3c3,1,3183.0,20.0,Normal
115b:2a7c:acc:71b7:2e8a:db19:984d:71df,1,5092.0,14.0,Normal
116.106.150.27,1,4045.0,10.0,Normal
116.107.193.237,1,3405.0,22.0,Normal
116.109.15.0,1,3794.0,7.0,Normal
116.123.109.77,1,4150.0,4.0,Normal
116.127.138.229,1,3449.0,12.0,Normal
116.127.197.37,1,2330.0,15.0,Normal
116.13.169.237,1,2329.0,14.0,Normal
116.14.126.59,1,4094.0,4.0,Normal
116.145.73.215,1,3393.0,21.0,Normal
116.147.229.165,1,6599.0,15.0,Normal
116.152.155.210,1,4061.0,17.0,Normal
116.163.44.228,1,3417.0,22.0,Normal
116.164.230.202,1,2781.0,20.0,Normal
116.167.145.22,1,4151.0,18.0,Normal
116.169.112.177,1,3887.0,18.0,Normal
116.172.97.159,1,4214.0,0.0,Normal
116.173.87.178,1,3424.0,17.0,Normal
116.176.72.122,1,2786.0,21.0,Normal
116.177.244.186,1,5090.0,21.0,Normal
116.180.110.102,1,3012.0,21.0,Normal
116.181.70.61,1,3407.0,15.0,Normal
116.184.7.39,1,3411.0,23.0,Normal
116.186.54.38,1,2779.0,18.0,Normal
116.198.29.228,1,4097.0,4.0,Normal
116.201.112.135,1,4074.0,20.0,Normal
116.207.230.90,1,4107.0,13.0,Normal
116.216.160.182,1,4054.0,15.0,Normal
116.23.178.70,1,3887.0,23.0,Normal
116.23.247.202,1,3508.0,19.0,Normal
116.231.183.226,1,5400.0,19.0,Normal
116.237.149.39,1,3809.0,20.0,Normal
116.251.221.47,1,4086.0,11.0,Normal
116.254.36.200,67,6076.507462686567,15.64179104477612,Anomaly
116.255.115.19,1,3411.0,20.0,Normal
116.255.22.243,1,4064.0,1.0,Normal
116.31.15.162,1,4075.0,4.0,Normal
116.49.123.221,1,3927.0,19.0,Normal
116.49.79.101,1,2905.0,5.0,Normal
116.73.161.210,1,4076.0,16.0,Normal
116.76.182.245,1,4091.0,12.0,Normal
116.76.250.231,1,3429.0,22.0,Normal
116.88.64.139,1,4038.0,11.0,Normal
116.91.92.20,1,2780.0,16.0,Normal
116.95.133.92,1,3441.0,22.0,Normal
116.99.217.133,1,3254.0,4.0,Normal
116d:5040:ba7:63ac:cdec:e8c9:fac7:6be8,1,6771.0,23.0,Anomaly
117.105.102.245,1,4685.0,16.0,Normal
117.109.2.215,1,3461.0,14.0,Normal
117.11.48.42,1,2908.0,4.0,Normal
117.11.97.98,1,4023.0,16.0,Normal
117.118.243.198,1,4076.0,18.0,Normal
117.118.58.65,1,5907.0,2.0,Anomaly
117.125.22.241,1,3448.0,12.0,Normal
117.129.209.14,1,3449.0,19.0,Normal
117.133.82.1,1,3876.0,0.0,Normal
117.140.42.4,1,3438.0,0.0,Normal
117.144.171.49,1,4059.0,3.0,Normal
117.145.254.207,1,5038.0,19.0,Normal
117.149.149.255,1,4139.0,12.0,Normal
117.153.138.200,1,3436.0,13.0,Normal
117.156.164.220,1,2899.0,12.0,Normal
117.159.31.162,1,3391.0,15.0,Normal
117.16.236.4,1,3383.0,21.0,Normal
117.163.238.195,1,2880.0,13.0,Normal
117.172.98.89,1,3756.0,4.0,Normal
117.174.197.87,1,4093.0,2.0,Normal
117.185.175.217,2,3118.5,17.0,Anomaly
117.193.235.121,1,4157.0,13.0,Normal
117.197.1.242,7,24167.285714285714,10.285714285714286,Anomaly
117.20.100.211,1,4039.0,11.0,Normal
117.200.193.5,105,6119.914285714286,13.361904761904762,Anomaly
117.202.53.195,1,3083.0,22.0,Normal
117.210.152.208,1,5221.0,6.0,Normal
117.211.48.83,1,4080.0,23.0,Normal
117.214.204.119,1,4126.0,16.0,Normal
117.216.17.127,1,3931.0,21.0,Normal
117.218.0.45,1,3383.0,13.0,Normal
117.219.2.76,1,3337.0,0.0,Normal
117.219.24.174,1,4087.0,15.0,Normal
117.22.180.137,1,4049.0,19.0,Normal
117.221.141.218,1,2778.0,13.0,Normal
117.224.142.43,1,3521.0,21.0,Normal
117.228.11.117,1,3476.0,0.0,Normal
117.23.95.27,1,3461.0,12.0,Normal
117.236.255.204,1,10616.0,13.0,Anomaly
117.240.181.125,1,2354.0,21.0,Normal
117.4.154.56,1,2726.0,14.0,Normal
117.4.211.0,1,4069.0,15.0,Normal
117.4.6.215,1,3938.0,21.0,Normal
117.40.212.225,1,3439.0,9.0,Normal
117.41.135.239,1,3820.0,19.0,Normal
117.41.232.24,1,3421.0,2.0,Normal
117.46.12.46,1,2329.0,5.0,Normal
117.52.24.17,1,4070.0,2.0,Normal
117.55.141.34,1,3844.0,13.0,Normal
117.62.81.64,1,6325.0,12.0,Normal
117.65.86.146,1,4073.0,9.0,Normal
117.70.9.213,1,2781.0,0.0,Normal
117.71.157.112,1,4073.0,17.0,Normal
117.73.94.16,1,2802.0,14.0,Normal
117.76.76.156,2,4191.5,7.5,Anomaly
117.88.189.79,1,3941.0,21.0,Normal
117.90.123.156,1,4024.0,12.0,Normal
1173:3ac6:b9c0:3733:db8c:fa87:b44c:a81c,1,2841.0,13.0,Normal
1175:965e:f1d8:1732:6e3a:1c0a:5c12:b628,1,4399.0,23.0,Normal
1176:40aa:d6d4:c0a9:db19:acec:bd2d:ffd4,1,4049.0,15.0,Normal
1177:ae4b:efac:902a:c45:86e3:9982:3ac7,1,3919.0,18.0,Normal
1178:ccc3:2279:80ac:fa8f:1664:6531:cbb9,1,3543.0,21.0,Normal
117:1762:11b6:e45d:2c72:77ef:f256:85b8,1,3945.0,0.0,Normal
117f:bbfe:61b4:76c0:2cd8:35e3:3c5e:4694,1,4101.0,23.0,Normal
118.101.149.224,1,4066.0,17.0,Normal
118.102.211.101,1,3442.0,2.0,Normal
118.112.142.237,1,2805.0,16.0,Normal
118.116.94.211,1,3412.0,8.0,Normal
118.117.116.22,1,3439.0,10.0,Normal
118.125.30.27,1,4293.0,0.0,Normal
118.13.117.166,1,3281.0,19.0,Normal
118.130.237.199,1,3459.0,19.0,Normal
118.146.118.91,1,4074.0,19.0,Normal
118.146.26.82,1,3493.0,16.0,Normal
118.147.121.220,1,2788.0,21.0,Normal
118.15.96.29,1,3435.0,9.0,Normal
118.151.32.95,1,3476.0,11.0,Normal
118.156.220.145,1,3466.0,14.0,Normal
118.16.79.79,1,4143.0,12.0,Normal
118.167.169.80,1,4904.0,13.0,Normal
118.171.54.195,1,4128.0,19.0,Normal
118.178.181.71,1,3422.0,16.0,Normal
118.179.24.219,1,3535.0,1.0,Normal
118.179.78.129,1,2781.0,16.0,Normal
118.18.171.234,1,5209.0,23.0,Normal
118.182.108.246,1,3468.0,13.0,Normal
118.191.10.50,1,3196.0,21.0,Normal
118.191.106.72,1,3509.0,3.0,Normal
