ClientIP,RequestCountByIP,AverageBytesByIP,Hour,ReconstructionError,Anomaly
106.1.240.217,1,3014.0,22.0,1.659427061330186e-07,Normal
106.112.112.74,1,4036.0,22.0,5.248222293018694e-07,Normal
106.119.215.248,1,631557.0,20.0,0.00038497425452202596,Anomaly
106.125.250.105,1,2764.0,23.0,2.856788050167822e-06,Anomaly
106.128.4.176,1,5619.0,9.0,7.994759742244228e-07,Normal
106.128.56.213,1,3810.0,16.0,3.1588829190031603e-07,Normal
106.132.135.224,1,3086.0,20.0,3.0628633034346265e-07,Normal
106.136.107.162,1,4042.0,21.0,1.744792459835827e-07,Normal
106.155.223.208,1,2806.0,12.0,2.6060642765605265e-07,Normal
106.159.3.31,1,4044.0,19.0,2.497877847908638e-07,Normal
106.166.140.71,1,4424.0,18.0,7.438586366584739e-07,Normal
106.17.239.192,1,4714.0,12.0,2.4024661666145756e-07,Normal
106.173.10.27,1,3418.0,21.0,1.498125060716664e-07,Normal
106.175.197.13,1,4065.0,19.0,2.508424393436767e-07,Normal
106.179.141.85,1,3943.0,21.0,1.6449541644731235e-07,Normal
106.18.78.251,1,3445.0,3.0,6.063326913476235e-07,Normal
106.186.149.149,1,3384.0,0.0,6.209412699151109e-07,Normal
106.186.245.38,1,4069.0,12.0,1.5401903768229174e-07,Normal
106.207.112.95,1,4102.0,21.0,1.8164073781728815e-07,Normal
106.207.124.165,1,4012.0,1.0,1.8440037992087229e-07,Normal
106.218.221.45,1,3895.0,12.0,1.469727254027501e-07,Normal
106.222.247.153,1,3462.0,18.0,5.871377570011382e-07,Normal
106.224.233.160,1,5188.0,20.0,4.923124601027507e-07,Normal
106.236.228.255,1,3897.0,22.0,4.2098043387546084e-07,Normal
106.242.225.175,1,4090.0,18.0,6.641393270233818e-07,Normal
106.247.50.223,1,3543.0,12.0,1.5392863999353845e-07,Normal
106.252.174.255,1,2760.0,6.0,6.744359242921434e-07,Normal
106.255.56.31,1,6449.0,21.0,1.1163313665025504e-06,Normal
106.3.87.42,1,4084.0,0.0,7.498484457272267e-07,Normal
106.30.144.30,1,3897.0,17.0,5.569570091026632e-07,Normal
106.32.144.203,1,2805.0,14.0,3.957302967272228e-07,Normal
106.34.215.221,1,3893.0,22.0,4.182832156696412e-07,Normal
106.44.169.185,1,2901.0,17.0,7.688280421997136e-07,Normal
106.48.202.110,1,3912.0,11.0,1.6351307651155136e-07,Normal
106.5.102.227,1,3464.0,12.0,1.5938010028234597e-07,Normal
106.51.168.73,1,3396.0,13.0,2.1331895636143963e-07,Normal
106.52.127.237,1,4264.0,14.0,2.069165916948225e-07,Normal
106.57.18.153,1,997.0,19.0,1.1742430413610085e-06,Normal
106.59.32.127,1,3787.0,3.0,4.360768376081454e-07,Normal
106.68.220.222,1,4016.0,4.0,2.373096253828152e-06,Normal
106.71.102.168,1,4154.0,14.0,2.0204992135271295e-07,Normal
106.72.189.231,1,5153.0,9.0,6.229614303204863e-07,Normal
106.75.47.39,1,3434.0,12.0,1.6181941281743697e-07,Normal
106.78.22.4,1,4870.0,22.0,1.4999921824102084e-06,Normal
106.87.173.60,1,4937.0,16.0,6.331012242381704e-07,Normal
106.88.125.14,1,4048.0,13.0,2.0059502870197326e-07,Normal
106.90.46.163,1,3515.0,21.0,1.4767599924851724e-07,Normal
106.95.16.237,1,4260.0,21.0,2.0453783032235268e-07,Normal
1065:f950:1dca:739b:da2d:38fd:9b57:92c9,1,5131.0,22.0,1.926535122925316e-06,Normal
107.107.43.6,1,2789.0,18.0,6.104880117669124e-07,Normal
107.108.164.143,1,3462.0,14.0,2.427650863354605e-07,Normal
107.108.207.223,1,3464.0,17.0,6.189570601565153e-07,Normal
107.116.78.58,1,3819.0,11.0,1.6073022220553024e-07,Normal
107.125.188.109,1,3476.0,2.0,2.707073584225799e-07,Normal
107.127.204.184,1,3900.0,17.0,5.566436006331063e-07,Normal
107.133.78.244,1,4079.0,20.0,2.671727023354945e-07,Normal
107.139.128.185,1,4082.0,14.0,2.0058889352221654e-07,Normal
107.148.64.76,1,4100.0,11.0,1.7515358914545848e-07,Normal
107.149.46.101,1,4106.0,2.0,1.7291026365941423e-07,Normal
107.149.92.192,1,3917.0,16.0,3.32418211668027e-07,Normal
107.154.178.9,1,4041.0,12.0,1.524283146634284e-07,Normal
107.165.69.104,1,4160.0,19.0,2.5693873619278067e-07,Normal
107.17.109.107,1,3486.0,20.0,2.630363608327937e-07,Normal
107.17.194.199,1,2809.0,18.0,6.081643902213359e-07,Normal
107.17.220.152,1,2929.0,13.0,2.825185192470048e-07,Normal
107.17.83.143,1,4051.0,18.0,6.566187505991417e-07,Normal
107.170.112.56,1,3406.0,19.0,2.654997848273581e-07,Normal
107.175.133.239,1,3418.0,17.0,6.282543147483284e-07,Normal
107.176.167.237,1,4074.0,22.0,5.561631382642964e-07,Normal
107.177.198.116,1,4249.0,3.0,3.119522735906045e-07,Normal
107.183.209.136,1,3783.0,12.0,1.4610932701186227e-07,Normal
107.19.88.124,1,4101.0,16.0,3.675114322300912e-07,Normal
107.191.172.202,1,3418.0,22.0,1.9494047207283582e-07,Normal
107.199.221.146,1,2782.0,0.0,6.114694070973795e-07,Normal
107.201.109.151,1,2766.0,0.0,6.124827824143684e-07,Normal
107.201.233.109,1,3898.0,13.0,1.9488065542549644e-07,Normal
107.208.243.2,1,3242.0,9.0,4.2618976594255606e-07,Normal
107.214.28.159,1,4067.0,15.0,1.4638875390667442e-07,Normal
107.218.155.22,1,4932.0,21.0,3.6671722753782547e-07,Normal
107.219.67.31,1,3284.0,16.0,2.763857763659919e-07,Normal
107.224.107.239,1,4044.0,15.0,1.429291901303826e-07,Normal
107.227.19.79,1,4080.0,3.0,3.4326267468411027e-07,Normal
107.227.90.195,1,4039.0,1.0,1.876829641176267e-07,Normal
107.230.113.49,1,4074.0,13.0,2.0210049663967056e-07,Normal
107.233.228.172,1,3438.0,13.0,2.0954168347163774e-07,Normal
107.235.194.234,1,3514.0,11.0,1.654914678765568e-07,Normal
107.239.209.151,1,4084.0,1.0,1.9364154447683664e-07,Normal
107.243.235.204,1,3409.0,18.0,5.849512405043383e-07,Normal
107.249.128.215,1,4109.0,11.0,1.758935819976035e-07,Normal
107.26.105.18,1,3898.0,22.0,4.216404649145224e-07,Normal
107.3.24.228,1,4671.0,6.0,3.932234043320987e-07,Normal
107.40.159.158,1,3471.0,18.0,5.875404672538651e-07,Normal
107.40.85.214,1,2802.0,21.0,2.1500237926460926e-07,Normal
107.46.124.221,1,3334.0,9.0,4.160871452311019e-07,Normal
107.47.130.120,1,4089.0,12.0,1.552756954725471e-07,Normal
107.47.81.85,2,3240.0,8.5,2.744378815817486e-06,Normal
107.51.168.38,1,4060.0,22.0,5.444643599519796e-07,Normal
107.52.235.209,1,5156.0,12.0,3.537722762563514e-07,Normal
107.53.165.118,1,2950.0,3.0,9.714632815502015e-07,Normal
107.56.169.44,1,4221.0,21.0,1.9834831828967684e-07,Normal
107.57.237.249,1,4094.0,2.0,1.732947256183234e-07,Normal
107.59.153.145,1,3916.0,20.0,2.5792431445038886e-07,Normal
107.59.201.74,1,3942.0,14.0,2.0144473976530543e-07,Normal
107.63.160.43,1,4113.0,13.0,2.046374341169131e-07,Normal
107.66.122.69,1,3755.0,10.0,2.464918937793782e-07,Normal
107.70.73.221,1,4238.0,14.0,2.0552255337874832e-07,Normal
107.73.110.214,1,3916.0,13.0,1.9529024552125138e-07,Normal
107.77.152.107,1,4046.0,17.0,5.461970932175009e-07,Normal
107.84.123.249,1,4052.0,11.0,1.7141227064138947e-07,Normal
107.87.10.22,1,4738.0,20.0,3.668999427508187e-07,Normal
107.87.25.170,1,4211.0,1.0,2.1371034416847303e-07,Normal
107.95.255.216,1,2981.0,2.0,4.5885187199555024e-07,Normal
107.96.12.221,1,3451.0,17.0,6.215811872101618e-07,Normal
107.99.233.112,1,4048.0,22.0,5.345990825382254e-07,Normal
1071:a803:22b0:aa37:8cc5:44b:7abe:9767,1,4640.0,21.0,2.833695886294815e-07,Normal
1077:7500:8801:a3fd:bc20:b1e9:4fa6:6971,1,7432.0,19.0,1.7112153794249757e-06,Normal
1079:6473:d76f:198e:7b6e:52be:f438:5171,1,4723.0,2.0,2.300092949442774e-07,Normal
107f:c766:980:53f0:f5cd:8365:be76:acc4,1,4103.0,16.0,3.67978047130621e-07,Normal
108.100.157.83,1,5414.0,16.0,8.622577567884815e-07,Normal
108.106.71.115,1,4071.0,17.0,5.449068223149597e-07,Normal
108.114.85.151,1,4080.0,23.0,2.5930697383858344e-06,Normal
108.119.5.213,1,4296.0,18.0,7.101287947230123e-07,Normal
108.123.103.129,2,6630.5,17.5,6.191222085887805e-06,Anomaly
108.137.45.145,1,3520.0,21.0,1.4761590545498538e-07,Normal
108.138.169.176,1,2940.0,22.0,1.7693356081944678e-07,Normal
108.146.242.98,1,3432.0,19.0,2.6302612961849026e-07,Normal
108.147.249.254,1,4090.0,11.0,1.7432344902332083e-07,Normal
108.154.54.252,1,4016.0,13.0,1.9893956490167e-07,Normal
108.155.225.4,1,3429.0,21.0,1.494591686145895e-07,Normal
108.156.36.73,1,4561.0,0.0,9.097341035500522e-07,Normal
108.158.182.184,1,4095.0,5.0,3.2755137091108853e-07,Normal
108.163.126.50,1,4083.0,19.0,2.518264180724767e-07,Normal
108.179.156.98,1,3478.0,17.0,6.16320031313754e-07,Normal
108.189.143.18,1,3821.0,20.0,2.5536160564252624e-07,Normal
108.189.230.110,1,3404.0,12.0,1.644919945332519e-07,Normal
108.191.150.133,1,3190.0,20.0,2.9150298613140786e-07,Normal
108.196.207.188,1,4091.0,10.0,2.611101489755258e-07,Normal
108.197.194.132,1,3451.0,15.0,1.0020597853714441e-07,Normal
108.200.244.46,1,3052.0,15.0,1.2204312534614476e-07,Normal
108.202.216.214,1,3782.0,12.0,1.461251920689396e-07,Normal
108.210.184.213,1,3134.0,0.0,6.057716580075204e-07,Normal
108.211.228.176,66,6129.363636363636,14.030303030303031,1.998619518239892e-05,Anomaly
108.214.210.26,1,4025.0,12.0,1.5159551098147116e-07,Normal
108.215.181.196,1,3452.0,23.0,2.6652083177065596e-06,Normal
108.224.36.106,1,5064.0,15.0,4.2557042497321504e-07,Normal
108.225.250.94,1,3752.0,13.0,1.9427563537203417e-07,Normal
108.231.83.165,1,3993.0,2.0,1.7881475892611504e-07,Normal
108.233.251.189,1,4065.0,4.0,2.3473070951145044e-06,Normal
108.24.95.167,1,6671.0,12.0,1.075608691779568e-06,Normal
108.242.138.57,1,5427.0,2.0,4.787333746581143e-07,Normal
108.27.236.127,1,2928.0,0.0,6.052637635920742e-07,Normal
108.38.243.220,1,4112.0,13.0,2.0458620635766512e-07,Normal
108.39.20.108,1,4982.0,15.0,3.9308322830234823e-07,Normal
108.4.218.193,1,3281.0,7.0,4.379184672290212e-06,Anomaly
108.45.209.166,1,3301.0,13.0,2.2330772042416675e-07,Normal
108.49.140.87,1,3565.0,14.0,2.2889569432965507e-07,Normal
108.56.174.36,1,4065.0,19.0,2.508424393436767e-07,Normal
108.61.224.228,1,3533.0,19.0,2.5492038030004973e-07,Normal
108.61.62.77,1,3755.0,17.0,5.722280888345667e-07,Normal
108.65.28.255,1,3444.0,14.0,2.454821233565977e-07,Normal
108.67.230.21,1,2778.0,22.0,2.188076983305617e-07,Normal
108.73.251.157,1,3410.0,20.0,2.68435763694407e-07,Normal
108.79.164.52,1,4070.0,0.0,7.460344525134665e-07,Normal
108.85.207.48,1,4265.0,14.0,2.069639512797193e-07,Normal
108.89.197.99,1,3897.0,14.0,2.028150204719991e-07,Normal
108.90.195.7,1,2786.0,1.0,2.6550992334322006e-07,Normal
108.93.252.151,2,2572.0,14.0,5.440385934145511e-06,Anomaly
108.94.147.180,1,2328.0,22.0,4.650285012980856e-07,Normal
108.98.102.32,1,3412.0,16.0,2.7964196022829237e-07,Normal
1087:4c70:facc:aaa7:53b8:26b1:73bc:11a6,1,4075.0,6.0,3.527230121471805e-07,Normal
108b:2dd8:126:5852:a7d7:e678:4b9f:b6a5,1,4101.0,23.0,2.5921716209648217e-06,Normal
109.0.225.117,1,3247.0,18.0,5.825928587688717e-07,Normal
109.101.133.35,1,4070.0,17.0,5.449688905224583e-07,Normal
109.106.75.235,1,3415.0,13.0,2.1156557357891e-07,Normal
109.109.210.186,1,3768.0,2.0,2.0570906007038318e-07,Normal
109.120.59.67,1,3749.0,0.0,6.723039937982658e-07,Normal
109.123.226.86,1,4641.0,19.0,3.193961289932422e-07,Normal
109.129.113.23,1,4152.0,17.0,5.418874151886083e-07,Normal
109.130.245.255,1,3196.0,3.0,7.72430024911363e-07,Normal
109.132.19.156,1,4076.0,8.0,2.716153868891539e-07,Normal
109.135.127.186,1,6322.0,0.0,2.002360076331571e-06,Normal
109.149.48.225,1,3947.0,18.0,6.382457343986228e-07,Normal
109.164.205.136,1,3727.0,1.0,1.6303034961616858e-07,Normal
109.171.58.139,1,3413.0,3.0,6.257331212553377e-07,Normal
109.177.225.248,1,4065.0,12.0,1.5377467927710782e-07,Normal
109.184.203.180,1,2807.0,22.0,2.0951406590120963e-07,Normal
109.19.5.59,1,4062.0,2.0,1.7460364941342235e-07,Normal
109.190.185.83,1,2785.0,5.0,5.135597225588869e-07,Normal
109.191.75.181,1,3463.0,13.0,2.074859672576498e-07,Normal
109.192.190.189,1,3473.0,4.0,2.705139261743224e-06,Normal
109.192.212.162,1,3740.0,22.0,3.2424053959937067e-07,Normal
109.201.24.137,1,3211.0,19.0,2.8894044893719794e-07,Normal
109.202.213.205,1,3492.0,12.0,1.5729902607612306e-07,Normal
109.204.128.232,59,6320.067796610169,14.728813559322035,3.805646654953792e-05,Anomaly
109.204.79.165,1,3415.0,22.0,1.9418885324949767e-07,Normal
109.206.136.75,1,3438.0,19.0,2.624443836149912e-07,Normal
109.208.14.3,1,3907.0,23.0,2.6039424133767524e-06,Normal
109.210.16.55,1,3258.0,3.0,7.277310078358892e-07,Normal
109.213.137.125,1,3532.0,13.0,2.026089547071055e-07,Normal
109.234.92.229,1,3389.0,13.0,2.139689448127856e-07,Normal
109.235.212.5,1,3896.0,10.0,2.4949750984698786e-07,Normal
109.238.116.235,1,3536.0,14.0,2.3255653620466264e-07,Normal
109.244.155.14,1,3897.0,23.0,2.604787690270575e-06,Normal
109.245.96.128,1,3281.0,12.0,1.7752663812978645e-07,Normal
109.248.69.228,1,4089.0,11.0,1.7424438292133417e-07,Normal
109.254.158.254,1,4107.0,15.0,1.5274195077919962e-07,Normal
109.32.183.1,1,3434.0,13.0,2.0989587063061436e-07,Normal
109.45.106.216,1,3012.0,11.0,2.197150323612677e-07,Normal
109.46.21.160,1,2934.0,0.0,6.051244475674322e-07,Normal
109.46.222.27,1,4132.0,12.0,1.5827704984762108e-07,Normal
109.49.159.117,1,3448.0,1.0,1.6566724847447193e-07,Normal
109.65.107.167,1,5035.0,11.0,3.5202147039835513e-07,Normal
109.71.153.171,1,3416.0,22.0,1.9442837911173455e-07,Normal
109.73.163.216,1,2780.0,20.0,3.645321853750601e-07,Normal
109.78.181.185,1,3415.0,16.0,2.797366031741734e-07,Normal
109.82.208.89,1,3896.0,15.0,1.238533555079521e-07,Normal
1096:c3e2:798d:f57b:d19b:de98:5ffd:e14b,1,3407.0,7.0,4.343333159254783e-06,Anomaly
10:9cc5:44d8:af06:1004:6804:3e50:c59d,1,2811.0,18.0,6.079959472341964e-07,Normal
10a8:849b:646c:84fe:5f6b:80a2:1d44:37b5,1,3940.0,17.0,5.532590552552076e-07,Normal
10b1:831f:6354:711a:a0f2:59b0:c976:c68e,1,2833.0,15.0,1.5139467523104446e-07,Normal
10c4:bb14:c7db:ce4a:d59a:14b4:3f12:6bd5,1,3297.0,1.0,1.7683564485951047e-07,Normal
10cf:7f95:98c5:7ff8:f254:a54:d6f5:4903,1,3421.0,13.0,2.1102100577918313e-07,Normal
10d1:a0a1:79cf:12d:fa95:5a73:3826:b736,1,4101.0,12.0,1.5606393427173178e-07,Normal
10d6:5d4b:4bec:8229:24ff:3265:c6b:f014,1,3902.0,20.0,2.574056177906364e-07,Normal
10dc:ab7a:3d8f:34ae:a098:1d9d:d6db:2a5d,1,3470.0,20.0,2.640744194921624e-07,Normal
10e1:f687:b8:1ffa:b90:ced9:feed:f42e,1,3761.0,18.0,6.119390849250496e-07,Normal
10e6:111c:a58e:dca:a741:4361:af53:b5d3,1,5028.0,23.0,2.654370054722878e-06,Normal
10e7:8f27:7d8:34eb:b386:7bd1:4418:2cdc,1,3444.0,18.0,5.862927890875407e-07,Normal
10eb:b5a8:8b9a:7888:f53d:7351:139b:58e7,1,3916.0,22.0,4.3421646670315574e-07,Normal
10ec:3278:312:aacf:5ceb:1037:e4:5ca6,1,4109.0,20.0,2.695323169695499e-07,Normal
10fa:84d:e465:43a5:a4a5:3616:cde4:962f,1,4107.0,15.0,1.5274195077919962e-07,Normal
11.103.138.211,1,4046.0,17.0,5.461970932175009e-07,Normal
11.111.77.163,1,2872.0,14.0,3.7497617339646375e-07,Normal
11.112.158.233,1,4225.0,20.0,2.8061332652832305e-07,Normal
11.116.53.139,1,2638.0,19.0,4.086384083446606e-07,Normal
11.120.7.112,1,3901.0,13.0,1.949301972850286e-07,Normal
11.124.47.155,1,3894.0,12.0,1.469627359085245e-07,Normal
11.125.58.76,1,3421.0,13.0,2.1102100577918313e-07,Normal
11.126.42.238,1,3541.0,18.0,5.915699690418154e-07,Normal
11.134.164.240,1,3539.0,2.0,2.53798867108775e-07,Normal
11.134.174.238,1,2779.0,20.0,3.6477509298423397e-07,Normal
11.137.70.80,1,3776.0,15.0,1.1248738380268695e-07,Normal
11.148.137.128,109,6202.256880733945,13.036697247706423,2.295136835956567e-06,Normal
11.15.68.56,1,4239.0,22.0,7.068970030352157e-07,Normal
11.15.76.65,1,4591.0,9.0,4.767696909858273e-07,Normal
11.162.26.188,1,3366.0,13.0,2.1622988306741741e-07,Normal
11.163.106.243,1,3410.0,9.0,4.092389059256105e-07,Normal
11.165.198.22,1,3279.0,10.0,2.697475421800807e-07,Normal
11.173.49.209,1,3910.0,0.0,7.05992457496544e-07,Normal
11.175.193.136,1,3448.0,13.0,2.087067993913446e-07,Normal
11.178.238.16,1,4067.0,21.0,1.7737009469650021e-07,Normal
11.189.115.113,1,4097.0,14.0,2.007719127807393e-07,Normal
11.195.114.221,1,4110.0,23.0,2.5918485470052896e-06,Normal
11.197.120.20,1,4069.0,12.0,1.5401903768229174e-07,Normal
11.206.253.7,1,3405.0,0.0,6.229420437236648e-07,Normal
11.208.151.83,1,7600.0,13.0,1.8201252486857846e-06,Normal
11.208.217.35,1,3896.0,19.0,2.4511149116233197e-07,Normal
11.21.253.32,1,3839.0,19.0,2.4465992820569806e-07,Normal
11.217.214.255,1,3510.0,21.0,1.4771543043093709e-07,Normal
11.229.241.102,1,3422.0,13.0,2.1093480860127808e-07,Normal
11.23.9.64,1,3437.0,14.0,2.465472877250227e-07,Normal
11.238.17.76,1,3394.0,19.0,2.6669930236184626e-07,Normal
11.246.50.109,1,2780.0,21.0,2.1897935591935546e-07,Normal
11.248.246.239,1,5238.0,0.0,1.2363311756202084e-06,Normal
11.25.175.180,1,3144.0,9.0,4.390813719539267e-07,Normal
11.252.28.245,1,4161.0,22.0,6.32689330812607e-07,Normal
11.252.78.48,1,3871.0,23.0,2.6070032732038437e-06,Normal
11.27.122.19,1,3915.0,14.0,2.0217627727165085e-07,Normal
11.38.18.204,1,3412.0,20.0,2.6824513094160015e-07,Normal
11.42.97.32,1,3424.0,8.0,3.0011658045634154e-07,Normal
11.60.37.4,1,5593.0,17.0,7.54769428553293e-07,Normal
11.60.87.34,1,3443.0,13.0,2.0911040687705864e-07,Normal
11.68.138.142,1,3421.0,22.0,1.9568468519532023e-07,Normal
11.7.73.199,1,2808.0,13.0,3.086866129120807e-07,Normal
11.70.43.153,1,3418.0,11.0,1.713918653438045e-07,Normal
11.8.44.200,1,4090.0,14.0,2.0068542545759272e-07,Normal
11.83.60.79,1,3737.0,23.0,2.621290230783353e-06,Normal
11.84.80.223,1,4013.0,0.0,7.310172275162603e-07,Normal
11.89.232.216,1,2775.0,1.0,2.6828282348704197e-07,Normal
11.92.253.114,1,3388.0,17.0,6.346568058617579e-07,Normal
11.98.134.114,1,4761.0,0.0,9.940534750273162e-07,Normal
110.1.66.211,1,3178.0,16.0,2.7684776285889493e-07,Normal
110.103.177.75,1,4363.0,4.0,2.2074312626037735e-06,Normal
110.104.10.133,1,3444.0,0.0,6.269558406637036e-07,Normal
110.104.236.144,67,6218.417910447762,13.64179104477612,1.5720696175427353e-05,Anomaly
110.107.165.69,1,4109.0,10.0,2.626309281260203e-07,Normal
110.108.130.83,1,3445.0,21.0,1.489993781711174e-07,Normal
110.110.185.151,1,3917.0,14.0,2.0213664608380173e-07,Normal
110.110.44.146,1,4082.0,18.0,6.625710347835413e-07,Normal
110.110.58.23,1,3387.0,14.0,2.545673177875649e-07,Normal
110.120.159.197,1,3889.0,17.0,5.57560179214142e-07,Normal
110.14.222.98,1,4290.0,19.0,2.6863386912131777e-07,Normal
110.143.73.185,1,3778.0,9.0,3.9533904486970677e-07,Normal
110.158.143.132,1,3415.0,14.0,2.499934517639863e-07,Normal
110.16.158.157,1,2805.0,19.0,3.659018365587881e-07,Normal
110.161.175.232,1,5230.0,1.0,5.481669852709567e-07,Normal
110.166.186.214,1,4996.0,13.0,3.5527573499183156e-07,Normal
110.167.139.91,1,4043.0,19.0,2.4972083959436203e-07,Normal
110.168.175.31,1,3438.0,14.0,2.4637863559141067e-07,Normal
110.169.227.249,1,3725.0,14.0,2.128020512136808e-07,Normal
110.171.96.244,1,4068.0,20.0,2.663269062044524e-07,Normal
110.172.111.130,1,2925.0,19.0,3.3922628356466283e-07,Normal
110.176.211.183,1,5389.0,20.0,5.632782249522074e-07,Normal
110.177.109.202,1,3416.0,22.0,1.9442837911173455e-07,Normal
110.189.84.173,1,2883.0,5.0,4.797464935249854e-07,Normal
110.196.234.147,1,4073.0,18.0,6.608449185216845e-07,Normal
110.198.251.17,1,4506.0,9.0,4.6111264292769487e-07,Normal
110.209.70.115,1,4087.0,8.0,2.719778212453239e-07,Normal
110.213.40.48,1,2805.0,11.0,2.5894639170316775e-07,Normal
110.221.206.109,1,4101.0,14.0,2.0081206290874456e-07,Normal
110.223.229.51,1,5000.0,19.0,4.002565489017769e-07,Normal
110.231.149.81,1,4153.0,15.0,1.6053310395350097e-07,Normal
110.233.138.96,1,3990.0,17.0,5.495324539362309e-07,Normal
110.242.29.173,1,3950.0,18.0,6.38780541753932e-07,Normal
110.243.29.164,1,4092.0,16.0,3.655907443936634e-07,Normal
110.244.1.220,1,4080.0,21.0,1.7891534170199354e-07,Normal
110.254.74.117,1,3567.0,12.0,1.5256513982199793e-07,Normal
110.26.223.177,1,2716.0,23.0,2.8757829250541054e-06,Anomaly
110.34.77.220,1,3180.0,19.0,2.9347695078075665e-07,Normal
110.42.193.54,1,3014.0,23.0,2.7720057945196335e-06,Anomaly
110.5.238.135,1,4075.0,14.0,2.005067446979049e-07,Normal
110.50.227.142,1,5638.0,21.0,6.497341508515115e-07,Normal
110.52.200.49,1,2810.0,22.0,2.0860210437601435e-07,Normal
110.56.145.204,1,5401.0,19.0,5.251388846616087e-07,Normal
110.56.6.116,1,4103.0,1.0,1.9632876941622767e-07,Normal
110.62.25.110,1,4072.0,18.0,6.606187197008637e-07,Normal
110.66.43.180,1,3428.0,9.0,4.078419907217091e-07,Normal
110.70.36.124,1,4101.0,20.0,2.6889111347984446e-07,Normal
110.70.60.178,1,3408.0,15.0,1.0058013347340637e-07,Normal
110.81.241.66,1,3430.0,12.0,1.6216798712652105e-07,Normal
110.83.125.75,1,2805.0,21.0,2.1447414435107497e-07,Normal
110.90.15.199,1,2803.0,20.0,3.5941165711130287e-07,Normal
1100:2ba1:2620:c3f8:f46c:60eb:f002:c491,1,5081.0,18.0,9.78408482207455e-07,Normal
1100:3454:be5c:e4e8:a2b6:2f3e:de02:2f2c,1,5311.0,20.0,5.346533637655206e-07,Normal
111.0.83.174,1,3776.0,21.0,1.528327846152728e-07,Normal
111.100.99.24,1,3460.0,18.0,5.870347837648179e-07,Normal
111.111.240.131,1,4281.0,17.0,5.403079225763502e-07,Normal
111.111.53.225,1,4049.0,14.0,2.0028498943976025e-07,Normal
111.113.198.38,1,4040.0,20.0,2.643810120802811e-07,Normal
111.124.194.150,1,2778.0,14.0,4.0441436189199806e-07,Normal
111.127.151.7,1,3947.0,15.0,1.298103812449328e-07,Normal
111.128.230.146,1,3725.0,21.0,1.5056370971991588e-07,Normal
111.141.7.178,1,4305.0,10.0,2.837787614871103e-07,Normal
111.146.153.222,1,3515.0,20.0,2.6132139254760435e-07,Normal
111.146.85.99,1,3413.0,2.0,2.892064227130304e-07,Normal
111.148.205.204,1,4071.0,22.0,5.536486548268602e-07,Normal
111.155.105.170,1,3697.0,0.0,6.628389367577591e-07,Normal
111.157.140.212,1,3412.0,15.0,1.0052025851119898e-07,Normal
111.159.81.77,1,4267.0,16.0,4.064415383739042e-07,Normal
111.164.159.251,1,3390.0,0.0,6.215015643898437e-07,Normal
111.167.91.41,1,5478.0,1.0,6.760181232299989e-07,Normal
111.169.79.152,1,3423.0,15.0,1.0040597888841125e-07,Normal
111.170.165.118,1,4150.0,22.0,6.227114133606102e-07,Normal
111.171.46.141,1,4113.0,17.0,5.431895228278279e-07,Normal
111.18.188.2,1,3940.0,22.0,4.5128523937211216e-07,Normal
111.190.7.17,1,4077.0,23.0,2.593159226433769e-06,Normal
111.196.111.114,1,3435.0,20.0,2.6650716105258115e-07,Normal
111.196.3.222,1,2806.0,23.0,2.840686308693614e-06,Anomaly
111.201.131.163,1,4087.0,15.0,1.495231268492914e-07,Normal
111.201.207.17,1,3757.0,3.0,4.483286868726791e-07,Normal
111.206.212.215,1,2780.0,0.0,6.115922338648019e-07,Normal
111.219.245.222,1,3892.0,23.0,2.605218775967519e-06,Normal
111.22.80.113,1,3933.0,11.0,1.6441166651311364e-07,Normal
111.228.121.62,1,3758.0,20.0,2.5482751275678316e-07,Normal
111.230.85.222,1,4047.0,10.0,2.577258776719725e-07,Normal
111.236.242.243,1,3515.0,16.0,2.852024136653853e-07,Normal
